,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1088,40,0,0,750,Research & Development,12,Bachelors,Life Sciences,2,Female,47,High,2,Healthcare Representative,Low,Divorced,4448,10748,2,No,12,High,2,1,15,3,3,7,4,7,7
1089,54,0,0,431,Research & Development,7,Masters,Medical,4,Female,68,High,2,Research Scientist,Very High,Married,6854,15696,4,No,15,High,2,1,14,2,2,7,1,1,7
1090,31,0,1,1125,Sales,7,Masters,Marketing,1,Female,68,High,3,Sales Executive,Low,Married,9637,8277,2,No,14,High,4,2,9,3,3,3,2,2,2
1091,28,0,0,1217,Research & Development,1,Bachelors,Medical,3,Female,67,High,1,Research Scientist,Low,Married,3591,12719,1,No,25,Very High,3,1,3,3,3,3,2,1,2
1092,38,0,0,723,Sales,2,Masters,Marketing,2,Female,77,Low,2,Sales Representative,Very High,Married,5405,4244,2,Yes,20,Very High,1,2,20,4,2,4,2,0,3
1093,26,0,0,572,Sales,10,Bachelors,Medical,3,Male,46,High,2,Sales Executive,Very High,Single,4684,9125,1,No,13,High,1,0,5,4,3,5,3,1,2
1094,58,0,1,1216,Research & Development,15,Masters,Life Sciences,1,Male,87,High,4,Research Director,High,Married,15787,21624,2,Yes,14,High,2,0,23,3,3,2,2,2,2
1095,18,0,Non-Travel,1431,Research & Development,14,Bachelors,Medical,2,Female,33,High,1,Research Scientist,High,Single,1514,8018,1,No,16,High,3,0,0,4,1,0,0,0,0
1096,45,0,Non-Travel,589,Sales,2,Masters,Life Sciences,3,Female,67,High,2,Sales Executive,High,Married,5154,19665,4,No,22,Very High,2,2,10,3,4,8,7,5,7
1097,36,0,0,430,Research & Development,2,Masters,Other,4,Female,73,High,2,Research Scientist,Medium,Married,6962,19573,4,Yes,22,Very High,4,1,15,2,3,1,0,0,0
1098,43,0,1,1422,Sales,2,Masters,Life Sciences,1,Male,92,High,2,Sales Executive,Very High,Married,5675,19246,1,No,20,Very High,3,1,7,5,3,7,7,7,7
1099,27,0,1,1297,Research & Development,5,College,Life Sciences,4,Female,53,High,1,Laboratory Technician,Very High,Single,2379,19826,0,Yes,14,High,3,0,6,3,2,5,4,0,2
1100,29,0,1,574,Research & Development,20,Below College,Medical,4,Male,40,High,1,Laboratory Technician,Very High,Married,3812,7003,1,No,13,High,2,0,11,3,4,11,8,3,10
1101,32,0,1,1318,Sales,10,Masters,Marketing,4,Male,79,High,2,Sales Executive,Very High,Single,4648,26075,8,No,13,High,3,0,4,2,4,0,0,0,0
1102,42,0,Non-Travel,355,Research & Development,10,Masters,Technical Degree,3,Male,38,High,1,Research Scientist,High,Married,2936,6161,3,No,22,Very High,2,2,10,1,2,6,3,3,3
1103,47,0,0,207,Research & Development,9,Masters,Life Sciences,2,Female,64,High,1,Laboratory Technician,High,Single,2105,5411,4,No,12,High,3,0,7,2,3,2,2,2,0
1104,46,0,0,706,Research & Development,2,College,Life Sciences,4,Male,82,High,3,Manufacturing Director,Very High,Divorced,8578,19989,3,No,14,High,3,1,12,4,2,9,8,4,7
1105,28,0,Non-Travel,280,Human Resources,1,College,Life Sciences,3,Male,43,High,1,Human Resources,Very High,Divorced,2706,10494,1,No,15,High,2,1,3,2,3,3,2,2,2
1106,29,0,0,726,Research & Development,29,Below College,Life Sciences,4,Male,93,Low,2,Healthcare Representative,High,Divorced,6384,21143,8,No,17,High,4,2,11,3,3,7,0,1,6
1107,42,0,0,1142,Research & Development,8,Bachelors,Life Sciences,4,Male,81,High,1,Laboratory Technician,High,Single,3968,13624,4,No,13,High,4,0,8,3,3,0,0,0,0
1108,46,0,0,1319,Sales,3,Bachelors,Technical Degree,1,Female,45,Very High,4,Sales Executive,Low,Divorced,13225,7739,2,No,12,High,4,1,25,5,3,19,17,2,8
1109,27,0,0,728,Sales,23,Below College,Medical,2,Female,36,Medium,2,Sales Representative,High,Married,3540,7018,1,No,21,Very High,4,1,9,5,3,9,8,5,8
1110,29,0,0,352,Human Resources,6,Below College,Medical,4,Male,87,Medium,1,Human Resources,Medium,Married,2804,15434,1,No,11,High,4,0,1,3,3,1,0,0,0
1111,43,0,0,823,Research & Development,6,Bachelors,Medical,1,Female,81,Medium,5,Manager,High,Married,19392,22539,7,No,13,High,4,0,21,2,3,16,12,6,14
1112,48,0,0,1224,Research & Development,10,Bachelors,Life Sciences,4,Male,91,Medium,5,Research Director,Medium,Married,19665,13583,4,No,12,High,4,0,29,3,3,22,10,12,9
1113,27,0,1,1131,Research & Development,15,Bachelors,Life Sciences,4,Female,77,Medium,1,Research Scientist,Low,Married,4774,23844,0,No,19,High,4,1,8,2,2,7,6,7,3
1114,39,0,0,835,Research & Development,19,Masters,Other,4,Male,41,High,2,Research Scientist,Very High,Divorced,3902,5141,8,No,14,High,2,3,7,2,3,2,2,2,2
1115,55,0,0,836,Research & Development,2,Masters,Technical Degree,2,Male,98,Medium,1,Research Scientist,Very High,Married,2662,7975,8,No,20,Very High,2,1,19,2,4,5,2,0,4
1116,28,0,0,1172,Sales,3,Bachelors,Medical,2,Female,78,High,1,Sales Representative,Medium,Married,2856,3692,1,No,19,High,4,1,1,3,3,1,0,0,0
1117,36,0,0,1266,Sales,10,Masters,Technical Degree,2,Female,63,Medium,2,Sales Executive,High,Married,5673,6060,1,Yes,13,High,1,1,10,4,3,10,9,1,7
1118,31,0,0,311,Research & Development,20,Bachelors,Life Sciences,2,Male,89,High,2,Laboratory Technician,High,Divorced,4197,18624,1,No,11,High,1,1,10,2,3,10,8,0,2
1119,34,0,0,1480,Sales,4,Bachelors,Life Sciences,3,Male,64,High,3,Sales Executive,Very High,Married,9713,24444,2,Yes,13,High,4,3,9,3,3,5,3,1,0
1120,29,0,0,592,Research & Development,7,Bachelors,Life Sciences,4,Male,59,High,1,Laboratory Technician,Low,Single,2062,19384,3,No,14,High,2,0,11,2,3,3,2,1,2
1121,37,0,0,783,Research & Development,7,Masters,Medical,4,Male,78,High,2,Research Scientist,Low,Married,4284,13588,5,Yes,22,Very High,3,1,16,2,3,5,3,0,4
1122,35,0,0,219,Research & Development,16,College,Other,4,Female,44,Medium,2,Manufacturing Director,Medium,Married,4788,25388,0,Yes,11,High,4,0,4,2,3,3,2,0,2
1123,45,0,0,556,Research & Development,25,College,Life Sciences,2,Female,93,Medium,2,Manufacturing Director,Very High,Married,5906,23888,0,No,13,High,4,2,10,2,2,9,8,3,8
1124,36,0,1,1213,Human Resources,2,Below College,Human Resources,2,Male,94,Medium,2,Human Resources,Very High,Single,3886,4223,1,No,21,Very High,4,0,10,2,2,10,1,0,8
1125,40,0,0,1137,Research & Development,1,Masters,Life Sciences,1,Male,98,High,4,Manager,Low,Divorced,16823,18991,2,No,11,High,1,1,22,3,3,19,7,11,16
1126,26,0,0,482,Research & Development,1,College,Life Sciences,2,Female,90,Medium,1,Research Scientist,High,Married,2933,14908,1,Yes,13,High,3,1,1,3,2,1,0,1,0
1127,27,0,0,511,Sales,2,College,Medical,1,Female,89,Very High,2,Sales Executive,High,Single,6500,26997,0,No,14,High,2,0,9,5,2,8,7,0,7
1128,48,0,1,117,Research & Development,22,Bachelors,Medical,4,Female,58,High,4,Manager,Very High,Divorced,17174,2437,3,No,11,High,2,1,24,3,3,22,17,4,7
1129,44,0,0,170,Research & Development,1,Masters,Life Sciences,2,Male,78,Very High,2,Healthcare Representative,Low,Married,5033,9364,2,No,15,High,4,1,10,5,3,2,0,2,2
1130,36,0,0,335,Sales,17,College,Marketing,3,Male,33,Medium,2,Sales Executive,Medium,Married,5507,16822,2,No,16,High,3,2,12,1,1,4,2,1,3
1131,41,0,0,337,Sales,8,Bachelors,Marketing,3,Female,54,High,2,Sales Executive,Medium,Married,4393,26841,5,No,21,Very High,3,1,14,3,3,5,4,1,4
1132,42,0,0,1396,Research & Development,6,Bachelors,Medical,3,Male,83,High,3,Research Director,Low,Married,13348,14842,9,No,13,High,2,1,18,3,4,13,7,5,7
1133,31,0,0,1079,Sales,10,College,Medical,3,Female,86,High,2,Sales Executive,Very High,Divorced,6583,20115,2,Yes,11,High,4,1,8,2,3,5,2,1,4
1134,34,0,0,735,Sales,3,Below College,Medical,4,Female,75,Medium,2,Sales Executive,Very High,Married,8103,16495,3,Yes,12,High,3,0,9,3,2,4,2,0,1
1135,31,0,0,471,Research & Development,4,Bachelors,Medical,1,Female,62,Very High,1,Laboratory Technician,High,Divorced,3978,16031,8,No,12,High,2,1,4,0,2,2,2,2,2
1136,26,0,1,1096,Research & Development,6,Bachelors,Other,3,Male,61,Very High,1,Laboratory Technician,Very High,Married,2544,7102,0,No,18,High,1,1,8,3,3,7,7,7,7
1137,45,0,1,1297,Research & Development,1,Masters,Medical,2,Male,44,High,2,Healthcare Representative,High,Single,5399,14511,4,No,12,High,3,0,12,3,3,4,2,0,3
1138,33,0,0,217,Sales,10,Masters,Marketing,2,Male,43,High,2,Sales Executive,High,Single,5487,10410,1,No,14,High,2,0,10,2,2,10,4,0,9
1139,28,0,1,783,Sales,1,College,Life Sciences,3,Male,42,Medium,2,Sales Executive,Very High,Married,6834,19255,1,Yes,12,High,3,1,7,2,3,7,7,0,7
1140,39,0,Non-Travel,1251,Sales,21,Masters,Life Sciences,1,Female,32,Low,2,Sales Executive,High,Married,5736,3987,6,No,19,High,3,1,10,1,3,3,2,1,2
1141,27,0,0,1354,Research & Development,2,Masters,Technical Degree,2,Male,41,High,1,Research Scientist,Medium,Married,2226,6073,1,No,11,High,3,1,6,3,2,5,3,1,2
1142,34,0,1,735,Research & Development,22,Masters,Other,3,Male,86,Medium,2,Research Scientist,Very High,Married,5747,26496,1,Yes,15,High,2,0,16,3,3,15,10,6,11
1143,47,0,Non-Travel,1169,Research & Development,14,Masters,Technical Degree,3,Male,64,High,2,Research Scientist,Medium,Married,5467,2125,8,No,18,High,3,1,16,4,4,8,7,1,7
1144,56,0,0,1443,Sales,11,PhD,Marketing,4,Female,89,Medium,2,Sales Executive,Low,Married,5380,20328,4,No,16,High,3,1,6,3,3,0,0,0,0
1145,39,0,0,867,Research & Development,9,College,Medical,1,Male,87,High,2,Manufacturing Director,Low,Married,5151,12315,1,No,25,Very High,4,1,10,3,3,10,0,7,9
1146,38,0,1,1394,Research & Development,8,Bachelors,Medical,4,Female,58,Medium,2,Research Scientist,Medium,Divorced,2133,18115,1,Yes,16,High,3,1,20,3,3,20,11,0,7
1147,58,0,0,605,Sales,21,Bachelors,Life Sciences,4,Female,72,High,4,Manager,Very High,Married,17875,11761,4,Yes,13,High,3,1,29,2,2,1,0,0,0
1148,38,0,0,1206,Research & Development,9,College,Life Sciences,2,Male,71,High,1,Research Scientist,Very High,Divorced,4771,14293,2,No,19,High,4,2,10,0,4,5,2,0,3
1149,49,0,1,1064,Research & Development,2,Below College,Life Sciences,2,Male,42,High,5,Research Director,Very High,Married,19161,13738,3,No,15,High,4,0,28,3,3,5,4,4,3
1150,42,0,0,419,Sales,12,Masters,Marketing,2,Male,77,High,2,Sales Executive,Very High,Divorced,5087,2900,3,Yes,12,High,3,2,14,4,3,0,0,0,0
1151,35,0,0,682,Sales,18,Masters,Medical,2,Male,71,High,2,Sales Executive,Low,Married,5561,15975,0,No,16,High,4,1,6,2,1,5,3,0,4
1152,28,0,Non-Travel,1103,Research & Development,16,Bachelors,Medical,3,Male,49,High,1,Research Scientist,High,Single,2144,2122,1,No,14,High,3,0,5,3,2,5,3,1,4
1153,31,0,Non-Travel,976,Research & Development,3,College,Medical,3,Male,48,High,1,Research Scientist,Low,Divorced,3065,3995,1,Yes,13,High,4,1,4,3,4,4,2,2,3
1154,36,0,Non-Travel,1351,Research & Development,9,Masters,Life Sciences,1,Male,66,Very High,1,Laboratory Technician,Medium,Married,2810,9238,1,No,22,Very High,2,0,5,3,3,5,4,0,2
1155,34,0,0,937,Sales,1,Bachelors,Marketing,1,Male,32,High,3,Sales Executive,Very High,Single,9888,6770,1,No,21,Very High,1,0,14,3,2,14,8,2,1
1156,34,0,0,1239,Sales,13,Masters,Medical,4,Male,39,High,3,Sales Executive,High,Divorced,8628,22914,1,No,18,High,3,1,9,2,2,8,7,1,1
1157,26,0,0,157,Research & Development,1,Bachelors,Medical,3,Male,95,High,1,Laboratory Technician,Low,Single,2867,20006,0,No,13,High,4,0,8,6,2,7,7,7,6
1158,29,0,0,136,Research & Development,1,Bachelors,Life Sciences,1,Male,89,High,2,Healthcare Representative,Low,Married,5373,6225,0,No,12,High,1,1,6,5,2,5,3,0,2
1159,32,0,Non-Travel,1146,Research & Development,15,Masters,Medical,3,Female,34,High,2,Healthcare Representative,Very High,Divorced,6667,16542,5,No,18,High,2,1,9,6,3,5,1,1,2
1160,31,0,1,1125,Research & Development,1,Bachelors,Life Sciences,4,Male,48,Low,2,Research Scientist,Low,Married,5003,5771,1,No,21,Very High,2,0,10,6,3,10,8,8,7
1161,38,0,0,1404,Sales,1,Bachelors,Life Sciences,1,Male,59,Medium,1,Sales Representative,Low,Single,2858,11473,4,No,14,High,1,0,20,3,2,1,0,0,0
1162,35,0,0,1224,Sales,7,Masters,Life Sciences,3,Female,55,High,2,Sales Executive,Very High,Married,5204,13586,1,Yes,11,High,4,0,10,2,3,10,8,0,9
1163,27,0,0,954,Sales,9,Bachelors,Marketing,4,Male,44,High,2,Sales Executive,Very High,Single,4105,5099,1,No,14,High,1,0,7,5,3,7,7,0,7
1164,32,0,0,1373,Research & Development,5,Masters,Life Sciences,4,Male,56,Medium,2,Manufacturing Director,Very High,Single,9679,10138,8,No,24,Very High,2,0,8,1,3,1,0,0,0
1165,54,0,0,155,Research & Development,9,College,Life Sciences,1,Female,67,High,2,Research Scientist,High,Married,2897,22474,3,No,11,High,3,2,9,6,2,4,3,2,3
1166,33,0,1,1303,Research & Development,7,College,Life Sciences,4,Male,36,High,2,Healthcare Representative,High,Divorced,5968,18079,1,No,20,Very High,3,3,9,2,3,9,7,2,8
1167,43,0,0,574,Research & Development,11,Bachelors,Life Sciences,1,Male,30,High,3,Healthcare Representative,High,Married,7510,16873,1,No,17,High,2,1,10,1,3,10,9,0,9
1168,38,0,1,1444,Human Resources,1,Masters,Other,4,Male,88,High,1,Human Resources,Medium,Married,2991,5224,0,Yes,11,High,2,1,7,2,3,6,2,1,2
1169,55,0,0,189,Human Resources,26,Masters,Human Resources,3,Male,71,Very High,5,Manager,Medium,Married,19636,25811,4,Yes,18,High,1,1,35,0,3,10,9,1,4
1170,31,0,0,1276,Research & Development,2,Below College,Medical,4,Female,59,Low,1,Laboratory Technician,Very High,Divorced,1129,17536,1,Yes,11,High,3,3,1,4,3,1,0,0,0
1171,39,0,0,119,Sales,15,Masters,Marketing,2,Male,77,High,4,Sales Executive,Low,Single,13341,25098,0,No,12,High,1,0,21,3,3,20,8,11,10
1172,42,0,Non-Travel,335,Research & Development,23,College,Life Sciences,4,Male,37,Medium,2,Research Scientist,High,Single,4332,14811,1,No,12,High,4,0,20,2,3,20,9,3,7
1173,31,0,Non-Travel,697,Research & Development,10,Bachelors,Medical,3,Female,40,High,3,Research Director,High,Married,11031,26862,4,No,20,Very High,3,1,13,2,4,11,7,4,8
1174,54,0,0,157,Research & Development,10,Bachelors,Medical,3,Female,77,High,2,Manufacturing Director,Low,Single,4440,25198,6,Yes,19,High,4,0,9,3,3,5,2,1,4
1175,24,0,0,771,Research & Development,1,College,Life Sciences,2,Male,45,Medium,2,Healthcare Representative,High,Single,4617,14120,1,No,12,High,2,0,4,2,2,4,3,1,2
1176,23,0,0,571,Research & Development,12,College,Other,4,Male,78,High,1,Laboratory Technician,Very High,Single,2647,13672,1,No,13,High,3,0,5,6,4,5,2,1,4
1177,40,0,1,692,Research & Development,11,Bachelors,Technical Degree,4,Female,73,High,2,Laboratory Technician,High,Married,6323,26849,1,No,11,High,1,1,10,2,4,10,9,9,4
1178,40,0,0,444,Sales,2,College,Marketing,2,Female,92,High,2,Sales Executive,Medium,Married,5677,4258,3,No,14,High,3,1,15,4,3,11,8,5,10
1179,25,0,0,309,Human Resources,2,Bachelors,Human Resources,3,Female,82,High,1,Human Resources,Medium,Married,2187,19655,4,No,14,High,3,0,6,3,3,2,0,1,2
1180,30,0,0,911,Research & Development,1,College,Medical,4,Male,76,High,1,Laboratory Technician,Medium,Married,3748,4077,1,No,13,High,3,0,12,6,2,12,8,1,7
1181,25,0,0,977,Research & Development,2,Below College,Other,4,Male,57,High,1,Laboratory Technician,High,Divorced,3977,7298,6,Yes,19,High,3,1,7,2,2,2,2,0,2
1182,47,0,0,1180,Research & Development,25,Bachelors,Medical,1,Male,84,High,3,Healthcare Representative,High,Single,8633,13084,2,No,23,Very High,2,0,25,3,3,17,14,12,11
1183,33,0,Non-Travel,1313,Research & Development,1,College,Medical,2,Male,59,Medium,1,Laboratory Technician,High,Divorced,2008,20439,1,No,12,High,3,3,1,2,2,1,1,0,0
1184,38,0,0,1321,Sales,1,Masters,Life Sciences,4,Male,86,High,2,Sales Executive,Medium,Married,4440,7636,0,No,15,High,1,2,16,3,3,15,13,5,8
1185,31,0,0,1154,Sales,2,College,Life Sciences,1,Male,54,High,1,Sales Representative,High,Married,3067,6393,0,No,19,High,3,1,3,1,3,2,2,1,2
1186,38,0,1,508,Research & Development,6,Masters,Life Sciences,1,Male,72,Medium,2,Manufacturing Director,High,Married,5321,14284,2,No,11,High,4,1,10,1,3,8,3,7,7
1187,42,0,0,557,Research & Development,18,Masters,Life Sciences,4,Male,35,High,2,Research Scientist,Low,Divorced,5410,11189,6,Yes,17,High,3,1,9,3,2,4,3,1,2
1188,41,0,0,642,Research & Development,1,Bachelors,Life Sciences,4,Male,76,High,1,Research Scientist,Very High,Married,2782,21412,3,No,22,Very High,1,1,12,3,3,5,3,1,0
1189,47,0,Non-Travel,1162,Research & Development,1,Below College,Medical,3,Female,98,High,3,Research Director,Medium,Married,11957,17231,0,No,18,High,1,2,14,3,1,13,8,5,12
1190,35,0,0,1490,Research & Development,11,Masters,Medical,4,Male,43,High,1,Laboratory Technician,High,Married,2660,20232,7,Yes,11,High,3,1,5,3,3,2,2,2,2
1191,22,0,0,581,Research & Development,1,College,Life Sciences,4,Male,63,High,1,Research Scientist,High,Single,3375,17624,0,No,12,High,4,0,4,2,4,3,2,1,2
1192,35,0,0,1395,Research & Development,9,Masters,Medical,2,Male,48,High,2,Research Scientist,High,Single,5098,18698,1,No,19,High,2,0,10,5,3,10,7,0,8
1193,33,0,0,501,Research & Development,15,College,Medical,2,Female,95,High,2,Healthcare Representative,Very High,Married,4878,21653,0,Yes,13,High,1,1,10,6,3,9,7,8,1
1194,32,0,0,267,Research & Development,29,Masters,Life Sciences,3,Female,49,Medium,1,Laboratory Technician,Medium,Single,2837,15919,1,No,13,High,3,0,6,3,3,6,2,4,1
1195,40,0,0,543,Research & Development,1,Masters,Life Sciences,1,Male,83,High,1,Laboratory Technician,Very High,Married,2406,4060,8,No,19,High,3,2,8,3,2,1,0,0,0
1196,32,0,0,234,Sales,1,Masters,Medical,2,Male,68,Medium,1,Sales Representative,Medium,Married,2269,18024,0,No,14,High,2,1,3,2,3,2,2,2,2
1197,39,0,0,116,Research & Development,24,Below College,Life Sciences,1,Male,52,High,2,Research Scientist,Very High,Single,4108,5340,7,No,13,High,1,0,18,2,3,7,7,1,7
1198,38,0,0,201,Research & Development,10,Bachelors,Medical,2,Female,99,Low,3,Research Director,High,Married,13206,3376,3,No,12,High,1,1,20,3,3,18,16,1,11
1199,32,0,0,801,Sales,1,Masters,Marketing,3,Female,48,High,3,Sales Executive,Very High,Married,10422,24032,1,No,19,High,3,2,14,3,3,14,10,5,7
1200,37,0,0,161,Research & Development,10,Bachelors,Life Sciences,3,Female,42,Very High,3,Research Director,Very High,Married,13744,15471,1,Yes,25,Very High,1,1,16,2,3,16,11,6,8
1201,25,0,0,1382,Sales,8,College,Other,1,Female,85,High,2,Sales Executive,High,Divorced,4907,13684,0,Yes,22,Very High,2,1,6,3,2,5,3,0,4
1202,52,0,Non-Travel,585,Sales,29,Masters,Life Sciences,1,Male,40,High,1,Sales Representative,Very High,Divorced,3482,19788,2,No,15,High,2,2,16,3,2,9,8,0,0
1203,44,0,0,1037,Research & Development,1,Bachelors,Medical,2,Male,42,High,1,Research Scientist,Very High,Single,2436,13422,6,Yes,12,High,3,0,6,2,3,4,3,1,2
1204,21,0,0,501,Sales,5,Below College,Medical,3,Male,58,High,1,Sales Representative,Low,Single,2380,25479,1,Yes,11,High,4,0,2,6,3,2,2,1,2
1205,39,0,Non-Travel,105,Research & Development,9,Bachelors,Life Sciences,4,Male,87,High,5,Manager,Very High,Single,19431,15302,2,No,13,High,3,0,21,3,2,6,0,1,3
1206,36,0,0,557,Sales,3,Bachelors,Medical,1,Female,94,Medium,3,Sales Executive,Very High,Married,7644,12695,0,No,19,High,3,2,10,2,3,9,7,3,4
1207,36,0,1,688,Research & Development,4,College,Life Sciences,4,Female,97,High,2,Manufacturing Director,Medium,Divorced,5131,9192,7,No,13,High,2,3,18,3,3,4,2,0,2
1208,56,0,Non-Travel,667,Research & Development,1,Masters,Life Sciences,3,Male,57,High,2,Healthcare Representative,High,Divorced,6306,26236,1,No,21,Very High,1,1,13,2,2,13,12,1,9
1209,42,0,0,300,Research & Development,2,Bachelors,Life Sciences,1,Male,56,High,5,Manager,High,Married,18880,17312,5,No,11,High,1,0,24,2,2,22,6,4,14
1210,41,0,0,582,Research & Development,28,Masters,Life Sciences,1,Female,60,Medium,4,Manufacturing Director,Medium,Married,13570,5640,0,No,23,Very High,3,1,21,3,3,20,7,0,10
1211,34,0,0,704,Sales,28,Bachelors,Marketing,4,Female,95,Medium,2,Sales Executive,High,Married,6712,8978,1,No,21,Very High,4,2,8,2,3,8,7,1,7
1212,36,0,Non-Travel,301,Sales,15,Masters,Marketing,4,Male,88,Low,2,Sales Executive,Very High,Divorced,5406,10436,1,No,24,Very High,1,1,15,4,2,15,12,11,11
1213,41,0,0,930,Sales,3,Bachelors,Life Sciences,3,Male,57,Medium,2,Sales Executive,Medium,Divorced,8938,12227,2,No,11,High,3,1,14,5,3,5,4,0,4
1214,32,0,0,529,Research & Development,2,Bachelors,Technical Degree,4,Male,78,High,1,Research Scientist,Low,Single,2439,11288,1,No,14,High,4,0,4,4,3,4,2,1,2
1215,35,0,0,1146,Human Resources,26,Masters,Life Sciences,3,Female,31,High,3,Human Resources,Very High,Single,8837,16642,1,Yes,16,High,3,0,9,2,3,9,0,1,7
1216,38,0,0,345,Sales,10,College,Life Sciences,1,Female,100,High,2,Sales Executive,Very High,Married,5343,5982,1,No,11,High,3,1,10,1,3,10,7,1,9
1217,36,0,0,1120,Sales,11,Masters,Marketing,2,Female,100,Medium,2,Sales Executive,Very High,Married,6652,14369,4,No,13,High,1,1,8,2,2,6,3,0,0
1218,45,0,0,374,Sales,20,Bachelors,Life Sciences,4,Female,50,High,2,Sales Executive,High,Single,4850,23333,8,No,15,High,3,0,8,3,3,5,3,0,1
1219,40,0,0,1322,Research & Development,2,Masters,Life Sciences,3,Male,52,Medium,1,Research Scientist,High,Single,2809,2725,2,No,14,High,4,0,8,2,3,2,2,2,2
1220,35,0,1,1199,Research & Development,18,Masters,Life Sciences,3,Male,80,High,2,Healthcare Representative,High,Married,5689,24594,1,Yes,14,High,4,2,10,2,4,10,2,0,2
1221,40,0,0,1194,Research & Development,2,Masters,Medical,3,Female,98,High,1,Research Scientist,High,Married,2001,12549,2,No,14,High,2,3,20,2,3,5,3,0,2
1222,35,0,0,287,Research & Development,1,Masters,Life Sciences,3,Female,62,Low,1,Research Scientist,Very High,Married,2977,8952,1,No,12,High,4,1,4,5,3,4,3,1,1
