,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1261,38,0,0,833,Research & Development,18,3,Medical,2,Male,60,Low,2,Healthcare Representative,Very High,Married,5811,24539,3,Yes,16,High,3,1,15,2,3,1,0,1,0
1262,43,1,1,807,Research & Development,17,3,Technical Degree,3,Male,38,Medium,1,Research Scientist,High,Married,2437,15587,9,Yes,16,High,4,1,6,4,3,1,0,0,0
1263,42,0,0,855,Research & Development,12,3,Medical,2,Male,57,High,1,Laboratory Technician,Medium,Divorced,2766,8952,8,No,22,Very High,2,3,7,6,2,5,3,0,4
1264,55,0,0,478,Research & Development,2,3,Medical,3,Male,60,Medium,5,Research Director,Low,Married,19038,19805,8,No,12,High,2,3,34,2,3,1,0,0,0
1265,33,0,Non-Travel,775,Research & Development,4,3,Technical Degree,4,Male,90,High,2,Research Scientist,Medium,Divorced,3055,6194,5,No,15,High,4,2,11,2,2,9,8,1,7
1266,41,0,0,548,Research & Development,9,4,Life Sciences,3,Male,94,High,1,Laboratory Technician,Low,Divorced,2289,20520,1,No,20,Very High,2,2,5,2,3,5,3,0,4
1267,34,0,Non-Travel,1375,Sales,10,3,Life Sciences,4,Male,87,High,2,Sales Executive,High,Divorced,4001,12313,1,Yes,14,High,3,1,15,3,3,15,14,0,7
1268,53,0,Non-Travel,661,Research & Development,1,4,Medical,1,Female,60,Medium,4,Manufacturing Director,High,Married,12965,22308,4,Yes,20,Very High,4,3,27,2,2,3,2,0,2
1269,43,0,0,244,Human Resources,2,3,Life Sciences,2,Male,97,High,1,Human Resources,Very High,Single,3539,5033,0,No,13,High,2,0,10,5,3,9,7,1,8
1270,34,0,0,511,Sales,3,2,Life Sciences,4,Female,32,Low,2,Sales Executive,Very High,Single,6029,25353,5,No,12,High,1,0,6,3,3,2,2,2,2
1271,21,1,0,337,Sales,7,1,Marketing,2,Male,31,High,1,Sales Representative,Medium,Single,2679,4567,1,No,13,High,2,0,1,3,3,1,0,1,0
1272,38,0,0,1153,Research & Development,6,2,Other,4,Female,40,Medium,1,Laboratory Technician,High,Married,3702,16376,1,No,11,High,2,1,5,3,3,5,4,0,4
1273,22,1,0,1294,Research & Development,8,1,Medical,3,Female,79,High,1,Laboratory Technician,Low,Married,2398,15999,1,Yes,17,High,3,0,1,6,3,1,0,0,0
1274,31,0,0,196,Sales,29,4,Marketing,1,Female,91,Medium,2,Sales Executive,Very High,Married,5468,13402,1,No,14,High,1,2,13,3,3,12,7,5,7
1275,51,0,0,942,Research & Development,3,3,Technical Degree,1,Female,53,High,3,Manager,High,Married,13116,22984,2,No,11,High,4,0,15,2,3,2,2,2,2
1276,37,0,0,589,Sales,9,2,Marketing,2,Male,46,Medium,2,Sales Executive,Medium,Married,4189,8800,1,No,14,High,1,2,5,2,3,5,2,0,3
1277,46,0,0,734,Research & Development,2,4,Medical,3,Male,46,High,5,Research Director,Very High,Divorced,19328,14218,7,Yes,17,High,3,1,24,3,3,2,1,2,2
1278,36,0,0,1383,Research & Development,10,3,Life Sciences,4,Male,90,High,3,Healthcare Representative,Low,Married,8321,25949,7,Yes,13,High,4,1,15,1,3,12,8,5,7
1279,44,1,1,429,Research & Development,1,2,Medical,3,Male,99,High,1,Research Scientist,Medium,Divorced,2342,11092,1,Yes,12,High,3,3,6,2,2,5,3,2,3
1280,37,0,0,1239,Human Resources,8,2,Other,3,Male,89,High,2,Human Resources,Medium,Divorced,4071,12832,2,No,13,High,3,0,19,4,2,10,0,4,7
1281,35,1,0,303,Sales,27,3,Life Sciences,3,Male,84,High,2,Sales Executive,Very High,Single,5813,13492,1,Yes,18,High,4,0,10,2,3,10,7,7,7
1282,33,0,0,867,Research & Development,8,4,Life Sciences,4,Male,90,Very High,1,Research Scientist,Low,Married,3143,6076,6,No,19,High,2,1,14,1,3,10,8,7,6
1283,28,0,0,1181,Research & Development,1,3,Life Sciences,3,Male,82,High,1,Research Scientist,Very High,Married,2044,5531,1,No,11,High,3,1,5,6,4,5,3,0,3
1284,39,0,0,1253,Research & Development,10,1,Medical,3,Male,65,High,3,Research Director,High,Single,13464,7914,7,No,21,Very High,3,0,9,3,3,4,3,2,2
1285,46,0,Non-Travel,849,Sales,26,2,Life Sciences,2,Male,98,Medium,2,Sales Executive,Medium,Single,7991,25166,8,No,15,High,3,0,6,3,3,2,2,2,2
1286,40,0,0,616,Research & Development,2,2,Life Sciences,3,Female,99,High,1,Laboratory Technician,Low,Married,3377,25605,4,No,17,High,4,1,7,5,2,4,3,0,2
1287,42,0,0,1128,Research & Development,13,3,Medical,2,Male,95,Very High,2,Healthcare Representative,Low,Married,5538,5696,5,No,18,High,3,2,10,2,2,0,0,0,0
1288,35,0,Non-Travel,1180,Research & Development,2,2,Medical,2,Male,90,High,2,Manufacturing Director,Very High,Divorced,5762,24442,2,No,14,High,3,1,15,6,3,7,7,1,7
1289,38,0,Non-Travel,1336,Human Resources,2,3,Human Resources,1,Male,100,High,1,Human Resources,Medium,Divorced,2592,7129,5,No,13,High,4,3,13,3,3,11,10,3,8
1290,34,1,1,234,Research & Development,9,4,Life Sciences,4,Male,93,High,2,Laboratory Technician,Low,Married,5346,6208,4,No,17,High,3,1,11,3,2,7,1,0,7
1291,37,1,0,370,Research & Development,10,4,Medical,4,Male,58,High,2,Manufacturing Director,Low,Single,4213,4992,1,No,15,High,2,0,10,4,1,10,3,0,8
1292,39,0,1,766,Sales,20,3,Life Sciences,3,Male,83,High,2,Sales Executive,Very High,Divorced,4127,19188,2,No,18,High,4,1,7,6,3,2,1,2,2
1293,43,0,Non-Travel,343,Research & Development,9,3,Life Sciences,1,Male,52,High,1,Research Scientist,High,Single,2438,24978,4,No,13,High,3,0,7,2,2,3,2,1,2
1294,41,0,0,447,Research & Development,5,3,Life Sciences,2,Male,85,Very High,2,Healthcare Representative,Medium,Single,6870,15530,3,No,12,High,1,0,11,3,1,3,2,1,2
1295,41,0,0,796,Sales,4,1,Marketing,3,Female,81,High,3,Sales Executive,High,Divorced,10447,26458,0,Yes,13,High,4,1,23,3,4,22,14,13,5
1296,30,0,0,1092,Research & Development,10,3,Medical,1,Female,64,High,3,Manufacturing Director,High,Single,9667,2739,9,No,14,High,2,0,9,3,3,7,7,0,2
1297,26,1,0,920,Human Resources,20,2,Medical,4,Female,69,High,1,Human Resources,Medium,Married,2148,6889,0,Yes,11,High,3,0,6,3,3,5,1,1,4
1298,46,1,0,261,Research & Development,21,2,Medical,4,Female,66,High,2,Healthcare Representative,Medium,Married,8926,10842,4,No,22,Very High,4,1,13,2,4,9,7,3,7
1299,40,0,0,1194,Research & Development,1,3,Life Sciences,3,Female,52,High,2,Healthcare Representative,Very High,Divorced,6513,9060,4,No,17,High,4,1,12,3,3,5,3,0,3
1300,34,0,0,810,Sales,8,2,Technical Degree,2,Male,92,Very High,2,Sales Executive,High,Married,6799,22128,1,No,21,Very High,3,2,10,5,3,10,8,4,8
1301,58,0,Non-Travel,350,Sales,2,3,Medical,2,Male,52,High,4,Manager,Medium,Divorced,16291,22577,4,No,22,Very High,4,1,37,0,2,16,9,14,14
1302,35,0,0,185,Research & Development,23,4,Medical,2,Male,91,Low,1,Laboratory Technician,High,Married,2705,9696,0,No,16,High,2,1,6,2,4,5,4,0,3
1303,47,0,0,1001,Research & Development,4,3,Life Sciences,3,Female,92,Medium,3,Manufacturing Director,Medium,Divorced,10333,19271,8,Yes,12,High,3,1,28,4,3,22,11,14,10
1304,40,0,0,750,Research & Development,12,3,Life Sciences,2,Female,47,High,2,Healthcare Representative,Low,Divorced,4448,10748,2,No,12,High,2,1,15,3,3,7,4,7,7
1305,54,0,0,431,Research & Development,7,4,Medical,4,Female,68,High,2,Research Scientist,Very High,Married,6854,15696,4,No,15,High,2,1,14,2,2,7,1,1,7
1306,31,0,1,1125,Sales,7,4,Marketing,1,Female,68,High,3,Sales Executive,Low,Married,9637,8277,2,No,14,High,4,2,9,3,3,3,2,2,2
1307,28,0,0,1217,Research & Development,1,3,Medical,3,Female,67,High,1,Research Scientist,Low,Married,3591,12719,1,No,25,Very High,3,1,3,3,3,3,2,1,2
1308,38,0,0,723,Sales,2,4,Marketing,2,Female,77,Low,2,Sales Representative,Very High,Married,5405,4244,2,Yes,20,Very High,1,2,20,4,2,4,2,0,3
1309,26,0,0,572,Sales,10,3,Medical,3,Male,46,High,2,Sales Executive,Very High,Single,4684,9125,1,No,13,High,1,0,5,4,3,5,3,1,2
1310,58,0,1,1216,Research & Development,15,4,Life Sciences,1,Male,87,High,4,Research Director,High,Married,15787,21624,2,Yes,14,High,2,0,23,3,3,2,2,2,2
1311,18,0,Non-Travel,1431,Research & Development,14,3,Medical,2,Female,33,High,1,Research Scientist,High,Single,1514,8018,1,No,16,High,3,0,0,4,1,0,0,0,0
1312,31,1,0,359,Human Resources,18,5,Human Resources,4,Male,89,Very High,1,Human Resources,Low,Married,2956,21495,0,No,17,High,3,0,2,4,3,1,0,0,0
1313,29,1,0,350,Human Resources,13,3,Human Resources,1,Male,56,Medium,1,Human Resources,Low,Divorced,2335,3157,4,Yes,15,High,4,3,4,3,3,2,2,2,0
1314,45,0,Non-Travel,589,Sales,2,4,Life Sciences,3,Female,67,High,2,Sales Executive,High,Married,5154,19665,4,No,22,Very High,2,2,10,3,4,8,7,5,7
1315,36,0,0,430,Research & Development,2,4,Other,4,Female,73,High,2,Research Scientist,Medium,Married,6962,19573,4,Yes,22,Very High,4,1,15,2,3,1,0,0,0
1316,43,0,1,1422,Sales,2,4,Life Sciences,1,Male,92,High,2,Sales Executive,Very High,Married,5675,19246,1,No,20,Very High,3,1,7,5,3,7,7,7,7
1317,27,0,1,1297,Research & Development,5,2,Life Sciences,4,Female,53,High,1,Laboratory Technician,Very High,Single,2379,19826,0,Yes,14,High,3,0,6,3,2,5,4,0,2
1318,29,0,1,574,Research & Development,20,1,Medical,4,Male,40,High,1,Laboratory Technician,Very High,Married,3812,7003,1,No,13,High,2,0,11,3,4,11,8,3,10
1319,32,0,1,1318,Sales,10,4,Marketing,4,Male,79,High,2,Sales Executive,Very High,Single,4648,26075,8,No,13,High,3,0,4,2,4,0,0,0,0
1320,42,0,Non-Travel,355,Research & Development,10,4,Technical Degree,3,Male,38,High,1,Research Scientist,High,Married,2936,6161,3,No,22,Very High,2,2,10,1,2,6,3,3,3
1321,47,0,0,207,Research & Development,9,4,Life Sciences,2,Female,64,High,1,Laboratory Technician,High,Single,2105,5411,4,No,12,High,3,0,7,2,3,2,2,2,0
1322,46,0,0,706,Research & Development,2,2,Life Sciences,4,Male,82,High,3,Manufacturing Director,Very High,Divorced,8578,19989,3,No,14,High,3,1,12,4,2,9,8,4,7
1323,28,0,Non-Travel,280,Human Resources,1,2,Life Sciences,3,Male,43,High,1,Human Resources,Very High,Divorced,2706,10494,1,No,15,High,2,1,3,2,3,3,2,2,2
1324,29,0,0,726,Research & Development,29,1,Life Sciences,4,Male,93,Low,2,Healthcare Representative,High,Divorced,6384,21143,8,No,17,High,4,2,11,3,3,7,0,1,6
1325,42,0,0,1142,Research & Development,8,3,Life Sciences,4,Male,81,High,1,Laboratory Technician,High,Single,3968,13624,4,No,13,High,4,0,8,3,3,0,0,0,0
1326,32,1,0,414,Sales,2,4,Marketing,3,Male,82,Medium,2,Sales Executive,Medium,Single,9907,26186,7,Yes,12,High,3,0,7,3,2,2,2,2,2
1327,46,0,0,1319,Sales,3,3,Technical Degree,1,Female,45,Very High,4,Sales Executive,Low,Divorced,13225,7739,2,No,12,High,4,1,25,5,3,19,17,2,8
1328,27,0,0,728,Sales,23,1,Medical,2,Female,36,Medium,2,Sales Representative,High,Married,3540,7018,1,No,21,Very High,4,1,9,5,3,9,8,5,8
1329,29,0,0,352,Human Resources,6,1,Medical,4,Male,87,Medium,1,Human Resources,Medium,Married,2804,15434,1,No,11,High,4,0,1,3,3,1,0,0,0
1330,43,0,0,823,Research & Development,6,3,Medical,1,Female,81,Medium,5,Manager,High,Married,19392,22539,7,No,13,High,4,0,21,2,3,16,12,6,14
1331,48,0,0,1224,Research & Development,10,3,Life Sciences,4,Male,91,Medium,5,Research Director,Medium,Married,19665,13583,4,No,12,High,4,0,29,3,3,22,10,12,9
1332,29,1,1,459,Research & Development,24,2,Life Sciences,4,Male,73,Medium,1,Research Scientist,Very High,Single,2439,14753,1,Yes,24,Very High,2,0,1,3,2,1,0,1,0
1333,46,1,0,1254,Sales,10,3,Life Sciences,3,Female,64,High,3,Sales Executive,Medium,Married,7314,14011,5,No,21,Very High,3,3,14,2,3,8,7,0,7
1334,27,0,1,1131,Research & Development,15,3,Life Sciences,4,Female,77,Medium,1,Research Scientist,Low,Married,4774,23844,0,No,19,High,4,1,8,2,2,7,6,7,3
1335,39,0,0,835,Research & Development,19,4,Other,4,Male,41,High,2,Research Scientist,Very High,Divorced,3902,5141,8,No,14,High,2,3,7,2,3,2,2,2,2
1336,55,0,0,836,Research & Development,2,4,Technical Degree,2,Male,98,Medium,1,Research Scientist,Very High,Married,2662,7975,8,No,20,Very High,2,1,19,2,4,5,2,0,4
1337,28,0,0,1172,Sales,3,3,Medical,2,Female,78,High,1,Sales Representative,Medium,Married,2856,3692,1,No,19,High,4,1,1,3,3,1,0,0,0
1338,30,1,0,945,Sales,9,3,Medical,2,Male,89,High,1,Sales Representative,Very High,Single,1081,16019,1,No,13,High,3,0,1,3,2,1,0,0,0
1339,22,1,0,391,Research & Development,7,1,Life Sciences,4,Male,75,High,1,Research Scientist,Medium,Single,2472,26092,1,Yes,23,Very High,1,0,1,2,3,1,0,0,0
1340,36,0,0,1266,Sales,10,4,Technical Degree,2,Female,63,Medium,2,Sales Executive,High,Married,5673,6060,1,Yes,13,High,1,1,10,4,3,10,9,1,7
1341,31,0,0,311,Research & Development,20,3,Life Sciences,2,Male,89,High,2,Laboratory Technician,High,Divorced,4197,18624,1,No,11,High,1,1,10,2,3,10,8,0,2
1342,34,0,0,1480,Sales,4,3,Life Sciences,3,Male,64,High,3,Sales Executive,Very High,Married,9713,24444,2,Yes,13,High,4,3,9,3,3,5,3,1,0
1343,29,0,0,592,Research & Development,7,3,Life Sciences,4,Male,59,High,1,Laboratory Technician,Low,Single,2062,19384,3,No,14,High,2,0,11,2,3,3,2,1,2
1344,37,0,0,783,Research & Development,7,4,Medical,4,Male,78,High,2,Research Scientist,Low,Married,4284,13588,5,Yes,22,Very High,3,1,16,2,3,5,3,0,4
1345,35,0,0,219,Research & Development,16,2,Other,4,Female,44,Medium,2,Manufacturing Director,Medium,Married,4788,25388,0,Yes,11,High,4,0,4,2,3,3,2,0,2
1346,45,0,0,556,Research & Development,25,2,Life Sciences,2,Female,93,Medium,2,Manufacturing Director,Very High,Married,5906,23888,0,No,13,High,4,2,10,2,2,9,8,3,8
1347,36,0,1,1213,Human Resources,2,1,Human Resources,2,Male,94,Medium,2,Human Resources,Very High,Single,3886,4223,1,No,21,Very High,4,0,10,2,2,10,1,0,8
1348,40,0,0,1137,Research & Development,1,4,Life Sciences,1,Male,98,High,4,Manager,Low,Divorced,16823,18991,2,No,11,High,1,1,22,3,3,19,7,11,16
1349,26,0,0,482,Research & Development,1,2,Life Sciences,2,Female,90,Medium,1,Research Scientist,High,Married,2933,14908,1,Yes,13,High,3,1,1,3,2,1,0,1,0
1350,27,0,0,511,Sales,2,2,Medical,1,Female,89,Very High,2,Sales Executive,High,Single,6500,26997,0,No,14,High,2,0,9,5,2,8,7,0,7
1351,48,0,1,117,Research & Development,22,3,Medical,4,Female,58,High,4,Manager,Very High,Divorced,17174,2437,3,No,11,High,2,1,24,3,3,22,17,4,7
1352,44,0,0,170,Research & Development,1,4,Life Sciences,2,Male,78,Very High,2,Healthcare Representative,Low,Married,5033,9364,2,No,15,High,4,1,10,5,3,2,0,2,2
1353,34,1,Non-Travel,967,Research & Development,16,4,Technical Degree,4,Male,85,Low,1,Research Scientist,Low,Married,2307,14460,1,Yes,23,Very High,2,1,5,2,3,5,2,3,0
1354,56,1,0,1162,Research & Development,24,2,Life Sciences,1,Male,97,High,1,Laboratory Technician,Very High,Single,2587,10261,1,No,16,High,4,0,5,3,3,4,2,1,0
1355,36,0,0,335,Sales,17,2,Marketing,3,Male,33,Medium,2,Sales Executive,Medium,Married,5507,16822,2,No,16,High,3,2,12,1,1,4,2,1,3
1356,41,0,0,337,Sales,8,3,Marketing,3,Female,54,High,2,Sales Executive,Medium,Married,4393,26841,5,No,21,Very High,3,1,14,3,3,5,4,1,4
1357,42,0,0,1396,Research & Development,6,3,Medical,3,Male,83,High,3,Research Director,Low,Married,13348,14842,9,No,13,High,2,1,18,3,4,13,7,5,7
1358,31,0,0,1079,Sales,10,2,Medical,3,Female,86,High,2,Sales Executive,Very High,Divorced,6583,20115,2,Yes,11,High,4,1,8,2,3,5,2,1,4
1359,34,0,0,735,Sales,3,1,Medical,4,Female,75,Medium,2,Sales Executive,Very High,Married,8103,16495,3,Yes,12,High,3,0,9,3,2,4,2,0,1
1360,31,0,0,471,Research & Development,4,3,Medical,1,Female,62,Very High,1,Laboratory Technician,High,Divorced,3978,16031,8,No,12,High,2,1,4,0,2,2,2,2,2
1361,26,0,1,1096,Research & Development,6,3,Other,3,Male,61,Very High,1,Laboratory Technician,Very High,Married,2544,7102,0,No,18,High,1,1,8,3,3,7,7,7,7
1362,45,0,1,1297,Research & Development,1,4,Medical,2,Male,44,High,2,Healthcare Representative,High,Single,5399,14511,4,No,12,High,3,0,12,3,3,4,2,0,3
1363,33,0,0,217,Sales,10,4,Marketing,2,Male,43,High,2,Sales Executive,High,Single,5487,10410,1,No,14,High,2,0,10,2,2,10,4,0,9
1364,28,0,1,783,Sales,1,2,Life Sciences,3,Male,42,Medium,2,Sales Executive,Very High,Married,6834,19255,1,Yes,12,High,3,1,7,2,3,7,7,0,7
1365,29,1,1,746,Sales,24,3,Technical Degree,3,Male,45,Very High,1,Sales Representative,Low,Single,1091,10642,1,No,17,High,4,0,1,3,3,1,0,0,0
1366,39,0,Non-Travel,1251,Sales,21,4,Life Sciences,1,Female,32,Low,2,Sales Executive,High,Married,5736,3987,6,No,19,High,3,1,10,1,3,3,2,1,2
1367,27,0,0,1354,Research & Development,2,4,Technical Degree,2,Male,41,High,1,Research Scientist,Medium,Married,2226,6073,1,No,11,High,3,1,6,3,2,5,3,1,2
1368,34,0,1,735,Research & Development,22,4,Other,3,Male,86,Medium,2,Research Scientist,Very High,Married,5747,26496,1,Yes,15,High,2,0,16,3,3,15,10,6,11
1369,28,1,0,1475,Sales,13,2,Marketing,4,Female,84,High,2,Sales Executive,High,Single,9854,23352,3,Yes,11,High,4,0,6,0,3,2,0,2,2
1370,47,0,Non-Travel,1169,Research & Development,14,4,Technical Degree,3,Male,64,High,2,Research Scientist,Medium,Married,5467,2125,8,No,18,High,3,1,16,4,4,8,7,1,7
1371,56,0,0,1443,Sales,11,5,Marketing,4,Female,89,Medium,2,Sales Executive,Low,Married,5380,20328,4,No,16,High,3,1,6,3,3,0,0,0,0
1372,39,0,0,867,Research & Development,9,2,Medical,1,Male,87,High,2,Manufacturing Director,Low,Married,5151,12315,1,No,25,Very High,4,1,10,3,3,10,0,7,9
1373,38,0,1,1394,Research & Development,8,3,Medical,4,Female,58,Medium,2,Research Scientist,Medium,Divorced,2133,18115,1,Yes,16,High,3,1,20,3,3,20,11,0,7
1374,58,0,0,605,Sales,21,3,Life Sciences,4,Female,72,High,4,Manager,Very High,Married,17875,11761,4,Yes,13,High,3,1,29,2,2,1,0,0,0
1375,32,1,1,238,Research & Development,5,2,Life Sciences,1,Female,47,Very High,1,Research Scientist,High,Single,2432,15318,3,Yes,14,High,1,0,8,2,3,4,1,0,3
1376,38,0,0,1206,Research & Development,9,2,Life Sciences,2,Male,71,High,1,Research Scientist,Very High,Divorced,4771,14293,2,No,19,High,4,2,10,0,4,5,2,0,3
1377,49,0,1,1064,Research & Development,2,1,Life Sciences,2,Male,42,High,5,Research Director,Very High,Married,19161,13738,3,No,15,High,4,0,28,3,3,5,4,4,3
1378,42,0,0,419,Sales,12,4,Marketing,2,Male,77,High,2,Sales Executive,Very High,Divorced,5087,2900,3,Yes,12,High,3,2,14,4,3,0,0,0,0
1379,27,1,1,1337,Human Resources,22,3,Human Resources,1,Female,58,Medium,1,Human Resources,Medium,Married,2863,19555,1,No,12,High,1,0,1,2,3,1,0,0,0
1380,35,0,0,682,Sales,18,4,Medical,2,Male,71,High,2,Sales Executive,Low,Married,5561,15975,0,No,16,High,4,1,6,2,1,5,3,0,4
1381,28,0,Non-Travel,1103,Research & Development,16,3,Medical,3,Male,49,High,1,Research Scientist,High,Single,2144,2122,1,No,14,High,3,0,5,3,2,5,3,1,4
1382,31,0,Non-Travel,976,Research & Development,3,2,Medical,3,Male,48,High,1,Research Scientist,Low,Divorced,3065,3995,1,Yes,13,High,4,1,4,3,4,4,2,2,3
1383,36,0,Non-Travel,1351,Research & Development,9,4,Life Sciences,1,Male,66,Very High,1,Laboratory Technician,Medium,Married,2810,9238,1,No,22,Very High,2,0,5,3,3,5,4,0,2
1384,34,0,0,937,Sales,1,3,Marketing,1,Male,32,High,3,Sales Executive,Very High,Single,9888,6770,1,No,21,Very High,1,0,14,3,2,14,8,2,1
1385,34,0,0,1239,Sales,13,4,Medical,4,Male,39,High,3,Sales Executive,High,Divorced,8628,22914,1,No,18,High,3,1,9,2,2,8,7,1,1
1386,26,0,0,157,Research & Development,1,3,Medical,3,Male,95,High,1,Laboratory Technician,Low,Single,2867,20006,0,No,13,High,4,0,8,6,2,7,7,7,6
1387,29,0,0,136,Research & Development,1,3,Life Sciences,1,Male,89,High,2,Healthcare Representative,Low,Married,5373,6225,0,No,12,High,1,1,6,5,2,5,3,0,2
1388,32,0,Non-Travel,1146,Research & Development,15,4,Medical,3,Female,34,High,2,Healthcare Representative,Very High,Divorced,6667,16542,5,No,18,High,2,1,9,6,3,5,1,1,2
1389,31,0,1,1125,Research & Development,1,3,Life Sciences,4,Male,48,Low,2,Research Scientist,Low,Married,5003,5771,1,No,21,Very High,2,0,10,6,3,10,8,8,7
1390,28,1,0,1404,Research & Development,17,3,Technical Degree,3,Male,32,Medium,1,Laboratory Technician,Very High,Divorced,2367,18779,5,No,12,High,1,1,6,2,2,4,1,0,3
1391,38,0,0,1404,Sales,1,3,Life Sciences,1,Male,59,Medium,1,Sales Representative,Low,Single,2858,11473,4,No,14,High,1,0,20,3,2,1,0,0,0
1392,35,0,0,1224,Sales,7,4,Life Sciences,3,Female,55,High,2,Sales Executive,Very High,Married,5204,13586,1,Yes,11,High,4,0,10,2,3,10,8,0,9
1393,27,0,0,954,Sales,9,3,Marketing,4,Male,44,High,2,Sales Executive,Very High,Single,4105,5099,1,No,14,High,1,0,7,5,3,7,7,0,7
1394,32,0,0,1373,Research & Development,5,4,Life Sciences,4,Male,56,Medium,2,Manufacturing Director,Very High,Single,9679,10138,8,No,24,Very High,2,0,8,1,3,1,0,0,0
1395,31,1,1,754,Sales,26,4,Marketing,1,Male,63,High,2,Sales Executive,Very High,Married,5617,21075,1,Yes,11,High,3,0,10,4,3,10,7,0,8
1396,53,1,0,1168,Sales,24,4,Life Sciences,1,Male,66,High,3,Sales Executive,Low,Single,10448,5843,6,Yes,13,High,2,0,15,2,2,2,2,2,2
1397,54,0,0,155,Research & Development,9,2,Life Sciences,1,Female,67,High,2,Research Scientist,High,Married,2897,22474,3,No,11,High,3,2,9,6,2,4,3,2,3
1398,33,0,1,1303,Research & Development,7,2,Life Sciences,4,Male,36,High,2,Healthcare Representative,High,Divorced,5968,18079,1,No,20,Very High,3,3,9,2,3,9,7,2,8
1399,43,0,0,574,Research & Development,11,3,Life Sciences,1,Male,30,High,3,Healthcare Representative,High,Married,7510,16873,1,No,17,High,2,1,10,1,3,10,9,0,9
1400,38,0,1,1444,Human Resources,1,4,Other,4,Male,88,High,1,Human Resources,Medium,Married,2991,5224,0,Yes,11,High,2,1,7,2,3,6,2,1,2
1401,55,0,0,189,Human Resources,26,4,Human Resources,3,Male,71,Very High,5,Manager,Medium,Married,19636,25811,4,Yes,18,High,1,1,35,0,3,10,9,1,4
1402,31,0,0,1276,Research & Development,2,1,Medical,4,Female,59,Low,1,Laboratory Technician,Very High,Divorced,1129,17536,1,Yes,11,High,3,3,1,4,3,1,0,0,0
1403,39,0,0,119,Sales,15,4,Marketing,2,Male,77,High,4,Sales Executive,Low,Single,13341,25098,0,No,12,High,1,0,21,3,3,20,8,11,10
1404,42,0,Non-Travel,335,Research & Development,23,2,Life Sciences,4,Male,37,Medium,2,Research Scientist,High,Single,4332,14811,1,No,12,High,4,0,20,2,3,20,9,3,7
1405,31,0,Non-Travel,697,Research & Development,10,3,Medical,3,Female,40,High,3,Research Director,High,Married,11031,26862,4,No,20,Very High,3,1,13,2,4,11,7,4,8
1406,54,0,0,157,Research & Development,10,3,Medical,3,Female,77,High,2,Manufacturing Director,Low,Single,4440,25198,6,Yes,19,High,4,0,9,3,3,5,2,1,4
